timestamp,热总能量计累计热量,总冷累计能量（kWh）
2018-04-04T10:49:22Z,21158.06,2726.25
2018-04-04T10:50:00Z,21158.114999999998,2726.25
2018-04-04T10:54:22Z,21158.17,2726.25
2018-04-04T10:55:00Z,21158.265,2726.25
2018-04-04T10:59:22Z,21158.36,2726.25
2018-04-04T11:00:00Z,21158.434999999998,2726.25
2018-04-04T11:04:22Z,21158.51,2726.25
2018-04-04T11:05:00Z,21158.605,2726.25
2018-04-04T11:09:22Z,21158.7,2726.25
2018-04-04T11:10:00Z,21158.800000000003,2726.25
2018-04-04T11:14:22Z,21158.9,2726.25
2018-04-04T11:15:00Z,21158.980000000003,2726.25
2018-04-04T11:19:22Z,21159.06,2726.25
2018-04-04T11:20:00Z,21159.16,2726.25
2018-04-04T11:24:22Z,21159.26,2726.25
2018-04-04T11:25:00Z,21159.335,2726.25
2018-04-04T11:29:22Z,21159.41,2726.25
2018-04-04T11:30:00Z,21159.47,2726.25
2018-04-04T11:34:22Z,21159.53,2726.25
2018-04-04T11:35:00Z,21159.629999999997,2726.25
2018-04-04T11:39:22Z,21159.73,2726.25
2018-04-04T11:40:00Z,21159.845,2726.25
2018-04-04T11:44:22Z,21159.96,2726.25
2018-04-04T11:45:00Z,21160.035,2726.25
2018-04-04T11:49:22Z,21160.11,2726.25
2018-04-04T11:50:00Z,21160.21,2726.25
2018-04-04T11:54:22Z,21160.31,2726.25
2018-04-04T11:55:00Z,21160.405,2726.25
2018-04-04T11:59:22Z,21160.5,2726.25
2018-04-04T12:00:00Z,21160.575,2726.25
2018-04-04T12:04:22Z,21160.65,2726.25
2018-04-04T12:05:00Z,21160.755,2726.25
2018-04-04T12:09:22Z,21160.86,2726.25
2018-04-04T12:10:00Z,21160.92,2726.25
2018-04-04T12:14:22Z,21160.98,2726.25
2018-04-04T12:15:00Z,21161.11,2726.25
2018-04-04T12:19:22Z,21161.24,2726.25
2018-04-04T12:20:00Z,21161.33,2726.25
2018-04-04T12:24:22Z,21161.42,2726.25
2018-04-04T12:25:00Z,21161.48,2726.25
2018-04-04T12:29:22Z,21161.54,2726.25
2018-04-04T12:30:00Z,21161.58,2726.25
2018-04-04T12:34:22Z,21161.62,2726.25
2018-04-04T12:35:00Z,21161.64,2726.25
2018-04-04T12:39:22Z,21161.66,2726.25
2018-04-04T12:40:00Z,21161.715,2726.25
2018-04-04T12:44:22Z,21161.77,2726.25
2018-04-04T12:45:00Z,21161.825,2726.25
2018-04-04T12:49:22Z,21161.88,2726.25
2018-04-04T12:50:00Z,21161.925000000003,2726.25
2018-04-04T12:54:22Z,21161.97,2726.25
2018-04-04T12:55:00Z,21162.015,2726.25
2018-04-04T12:59:22Z,21162.06,2726.25
2018-04-04T13:00:00Z,21162.15,2726.25
2018-04-04T13:04:22Z,21162.24,2726.25
2018-04-04T13:05:00Z,21162.31,2726.25
2018-04-04T13:09:22Z,21162.38,2726.25
2018-04-04T13:10:00Z,21162.515,2726.25
2018-04-04T13:14:22Z,21162.65,2726.25
2018-04-04T13:15:00Z,21162.745000000003,2726.25
2018-04-04T13:19:22Z,21162.84,2726.25
2018-04-04T13:20:00Z,21162.93,2726.25
2018-04-04T13:24:22Z,21163.02,2726.25
2018-04-04T13:25:00Z,21163.095,2726.25
2018-04-04T13:29:22Z,21163.17,2726.25
2018-04-04T13:30:00Z,21163.245,2726.25
2018-04-04T13:34:22Z,21163.32,2726.25
2018-04-04T13:35:00Z,21163.415,2726.25
2018-04-04T13:39:22Z,21163.51,2726.25
2018-04-04T13:40:00Z,21163.6,2726.25
2018-04-04T13:44:22Z,21163.69,2726.25
2018-04-04T13:45:00Z,21163.754999999997,2726.25
2018-04-04T13:49:22Z,21163.82,2726.25
2018-04-04T13:50:00Z,21163.87,2726.25
2018-04-04T13:54:22Z,21163.92,2726.25
2018-04-04T13:55:00Z,21163.964999999997,2726.25
2018-04-04T13:59:22Z,21164.01,2726.25
2018-04-04T14:00:00Z,21164.05,2726.25
2018-04-04T14:04:22Z,21164.09,2726.25
2018-04-04T14:05:00Z,21164.145,2726.25
2018-04-04T14:09:22Z,21164.2,2726.25
2018-04-04T14:10:00Z,21164.255,2726.25
2018-04-04T14:14:22Z,21164.31,2726.25
2018-04-04T14:15:00Z,21164.355000000003,2726.25
2018-04-04T14:19:22Z,21164.4,2726.25
2018-04-04T14:20:00Z,21164.455,2726.25
2018-04-04T14:24:22Z,21164.51,2726.25
2018-04-04T14:25:00Z,21164.55,2726.25
2018-04-04T14:29:22Z,21164.59,2726.25
2018-04-04T14:30:00Z,21164.645,2726.25
2018-04-04T14:34:22Z,21164.7,2726.25
2018-04-04T14:35:00Z,21164.735,2726.25
2018-04-04T14:39:22Z,21164.77,2726.25
2018-04-04T14:40:00Z,21164.825,2726.25
2018-04-04T14:44:22Z,21164.88,2726.25
2018-04-04T14:45:00Z,21164.93,2726.25
2018-04-04T14:49:22Z,21164.98,2726.25
2018-04-04T14:50:00Z,21165.02,2726.25
2018-04-04T14:54:22Z,21165.06,2726.25
2018-04-04T14:55:00Z,21165.11,2726.25
2018-04-04T14:59:22Z,21165.16,2726.25
2018-04-04T15:00:00Z,21165.2,2726.25
2018-04-04T15:04:22Z,21165.24,2726.25
2018-04-04T15:05:00Z,21165.29,2726.25
2018-04-04T15:09:22Z,21165.34,2726.25
2018-04-04T15:10:00Z,21165.39,2726.25
2018-04-04T15:14:22Z,21165.44,2726.25
2018-04-04T15:15:00Z,21165.489999999998,2726.25
2018-04-04T15:19:22Z,21165.54,2726.25
2018-04-04T15:20:00Z,21165.575,2726.25
2018-04-04T15:24:22Z,21165.61,2726.25
2018-04-04T15:25:00Z,21165.665,2726.25
2018-04-04T15:29:22Z,21165.72,2726.25
2018-04-04T15:30:00Z,21165.765,2726.25
2018-04-04T15:34:22Z,21165.81,2726.25
2018-04-04T15:35:00Z,21165.864999999998,2726.25
2018-04-04T15:39:22Z,21165.92,2726.25
2018-04-04T15:40:00Z,21165.96,2726.25
2018-04-04T15:44:22Z,21166.0,2726.25
2018-04-04T15:45:00Z,21166.055,2726.25
2018-04-04T15:49:22Z,21166.11,2726.25
2018-04-04T15:50:00Z,21166.155,2726.25
2018-04-04T15:54:22Z,21166.2,2726.25
2018-04-04T15:55:00Z,21166.245000000003,2726.25
2018-04-04T15:59:22Z,21166.29,2726.25
2018-04-04T16:00:00Z,21166.33,2726.25
2018-04-04T16:04:22Z,21166.37,2726.25
2018-04-04T16:05:00Z,21166.415,2726.25
2018-04-04T16:09:22Z,21166.46,2726.25
2018-04-04T16:10:00Z,21166.504999999997,2726.25
2018-04-04T16:14:22Z,21166.55,2726.25
2018-04-04T16:15:00Z,21166.605,2726.25
2018-04-04T16:19:22Z,21166.66,2726.25
2018-04-04T16:20:00Z,21166.695,2726.25
2018-04-04T16:24:22Z,21166.73,2726.25
2018-04-04T16:25:00Z,21166.775,2726.25
2018-04-04T16:29:22Z,21166.82,2726.25
2018-04-04T16:30:00Z,21166.86,2726.25
2018-04-04T16:34:22Z,21166.9,2726.25
2018-04-04T16:35:00Z,21166.96,2726.25
2018-04-04T16:39:22Z,21167.02,2726.25
2018-04-04T16:40:00Z,21167.065000000002,2726.25
2018-04-04T16:44:22Z,21167.11,2726.25
2018-04-04T16:45:00Z,21167.155,2726.25
2018-04-04T16:49:22Z,21167.2,2726.25
2018-04-04T16:50:00Z,21167.239999999998,2726.25
2018-04-04T16:54:22Z,21167.28,2726.25
2018-04-04T16:55:00Z,21167.335,2726.25
2018-04-04T16:59:22Z,21167.39,2726.25
2018-04-04T17:00:00Z,21167.440000000002,2726.25
2018-04-04T17:04:22Z,21167.49,2726.25
2018-04-04T17:05:00Z,21167.53,2726.25
2018-04-04T17:09:22Z,21167.57,2726.25
2018-04-04T17:10:00Z,21167.625,2726.25
2018-04-04T17:14:22Z,21167.68,2726.25
2018-04-04T17:15:00Z,21167.725,2726.25
2018-04-04T17:19:22Z,21167.77,2726.25
2018-04-04T17:20:00Z,21167.815000000002,2726.25
2018-04-04T17:24:22Z,21167.86,2726.25
2018-04-04T17:25:00Z,21167.9,2726.25
2018-04-04T17:29:22Z,21167.94,2726.25
2018-04-04T17:30:00Z,21167.989999999998,2726.25
2018-04-04T17:34:22Z,21168.04,2726.25
2018-04-04T17:35:00Z,21168.095,2726.25
2018-04-04T17:39:22Z,21168.15,2726.25
2018-04-04T17:40:00Z,21168.185,2726.25
2018-04-04T17:44:22Z,21168.22,2726.25
2018-04-04T17:45:00Z,21168.275,2726.25
2018-04-04T17:49:22Z,21168.33,2726.25
2018-04-04T17:50:00Z,21168.38,2726.25
2018-04-04T17:54:22Z,21168.43,2726.25
2018-04-04T17:55:00Z,21168.465,2726.25
2018-04-04T17:59:22Z,21168.5,2726.25
2018-04-04T18:00:00Z,21168.555,2726.25
2018-04-04T18:04:22Z,21168.61,2726.25
2018-04-04T18:05:00Z,21168.65,2726.25
2018-04-04T18:09:22Z,21168.69,2726.25
2018-04-04T18:10:00Z,21168.739999999998,2726.25
2018-04-04T18:14:22Z,21168.79,2726.25
2018-04-04T18:15:00Z,21168.845,2726.25
2018-04-04T18:19:22Z,21168.9,2726.25
2018-04-04T18:20:00Z,21168.93,2726.25
2018-04-04T18:24:22Z,21168.96,2726.25
2018-04-04T18:25:00Z,21169.03,2726.25
2018-04-04T18:29:22Z,21169.1,2726.25
2018-04-04T18:30:00Z,21169.14,2726.25
2018-04-04T18:34:22Z,21169.18,2726.25
2018-04-04T18:35:00Z,21169.235,2726.25
2018-04-04T18:39:22Z,21169.29,2726.25
2018-04-04T18:40:00Z,21169.335,2726.25
2018-04-04T18:44:22Z,21169.38,2726.25
2018-04-04T18:45:00Z,21169.440000000002,2726.25
2018-04-04T18:49:22Z,21169.5,2726.25
2018-04-04T18:50:00Z,21169.545,2726.25
2018-04-04T18:54:22Z,21169.59,2726.25
2018-04-04T18:55:00Z,21169.629999999997,2726.25
2018-04-04T18:59:22Z,21169.67,2726.25
2018-04-04T19:00:00Z,21169.735,2726.25
2018-04-04T19:04:23Z,21169.8,2726.25
2018-04-04T19:05:00Z,21169.864999999998,2726.25
2018-04-04T19:09:22Z,21169.93,2726.25
2018-04-04T19:10:00Z,21169.97,2726.25
2018-04-04T19:14:22Z,21170.01,2726.25
2018-04-04T19:15:00Z,21170.07,2726.25
2018-04-04T19:19:22Z,21170.13,2726.25
2018-04-04T19:20:00Z,21170.175000000003,2726.25
2018-04-04T19:24:23Z,21170.22,2726.25
2018-04-04T19:25:00Z,21170.28,2726.25
2018-04-04T19:29:22Z,21170.34,2726.25
2018-04-04T19:30:00Z,21170.4,2726.25
2018-04-04T19:35:00Z,21170.43,2726.25
2018-04-04T19:35:17Z,21170.46,2726.25
2018-04-04T19:39:22Z,21170.53,2726.25
2018-04-04T19:40:00Z,21170.6,2726.25
2018-04-04T19:44:22Z,21170.67,2726.25
2018-04-04T19:45:00Z,21170.72,2726.25
2018-04-04T19:49:22Z,21170.77,2726.25
2018-04-04T19:50:00Z,21170.815000000002,2726.25
2018-04-04T19:54:22Z,21170.86,2726.25
2018-04-04T19:55:00Z,21170.92,2726.25
2018-04-04T19:59:22Z,21170.98,2726.25
2018-04-04T20:00:00Z,21171.025,2726.25
2018-04-04T20:04:22Z,21171.07,2726.25
2018-04-04T20:05:00Z,21171.125,2726.25
2018-04-04T20:09:22Z,21171.18,2726.25
2018-04-04T20:10:00Z,21171.239999999998,2726.25
2018-04-04T20:14:23Z,21171.3,2726.25
2018-04-04T20:15:00Z,21171.35,2726.25
2018-04-04T20:19:22Z,21171.4,2726.25
2018-04-04T20:20:00Z,21171.45,2726.25
2018-04-04T20:24:23Z,21171.5,2726.25
2018-04-04T20:25:00Z,21171.555,2726.25
2018-04-04T20:29:23Z,21171.61,2726.25
2018-04-04T20:30:00Z,21171.655,2726.25
2018-04-04T20:34:23Z,21171.7,2726.25
2018-04-04T20:35:00Z,21171.75,2726.25
2018-04-04T20:39:23Z,21171.8,2726.25
2018-04-04T20:40:00Z,21171.845,2726.25
2018-04-04T20:44:22Z,21171.89,2726.25
2018-04-04T20:45:00Z,21171.949999999997,2726.25
2018-04-04T20:49:23Z,21172.01,2726.25
2018-04-04T20:50:00Z,21172.05,2726.25
2018-04-04T20:54:23Z,21172.09,2726.25
2018-04-04T20:55:00Z,21172.135000000002,2726.25
2018-04-04T20:59:23Z,21172.18,2726.25
2018-04-04T21:00:00Z,21172.239999999998,2726.25
2018-04-04T21:04:23Z,21172.3,2726.25
2018-04-04T21:05:00Z,21172.36,2726.25
2018-04-04T21:09:23Z,21172.42,2726.25
2018-04-04T21:10:00Z,21172.47,2726.25
2018-04-04T21:14:23Z,21172.52,2726.25
2018-04-04T21:15:00Z,21172.57,2726.25
2018-04-04T21:19:23Z,21172.62,2726.25
2018-04-04T21:20:00Z,21172.644999999997,2726.25
2018-04-04T21:24:23Z,21172.67,2726.25
2018-04-04T21:25:00Z,21172.735,2726.25
2018-04-04T21:29:23Z,21172.8,2726.25
2018-04-04T21:30:00Z,21172.855,2726.25
2018-04-04T21:34:23Z,21172.91,2726.25
2018-04-04T21:35:00Z,21172.955,2726.25
2018-04-04T21:39:23Z,21173.0,2726.25
2018-04-04T21:40:00Z,21173.045,2726.25
2018-04-04T21:44:23Z,21173.09,2726.25
2018-04-04T21:45:00Z,21173.14,2726.25
2018-04-04T21:49:23Z,21173.19,2726.25
2018-04-04T21:50:00Z,21173.245,2726.25
2018-04-04T21:54:23Z,21173.3,2726.25
2018-04-04T21:55:00Z,21173.345,2726.25
2018-04-04T21:59:23Z,21173.39,2726.25
2018-04-04T22:00:00Z,21173.445,2726.25
2018-04-04T22:04:23Z,21173.5,2726.25
2018-04-04T22:05:00Z,21173.555,2726.25
2018-04-04T22:09:23Z,21173.61,2726.25
2018-04-04T22:10:00Z,21173.655,2726.25
2018-04-04T22:14:23Z,21173.7,2726.25
2018-04-04T22:15:00Z,21173.75,2726.25
2018-04-04T22:19:23Z,21173.8,2726.25
2018-04-04T22:20:00Z,21173.845,2726.25
2018-04-04T22:24:23Z,21173.89,2726.25
2018-04-04T22:25:00Z,21173.945,2726.25
2018-04-04T22:29:23Z,21174.0,2726.25
2018-04-04T22:30:00Z,21174.04,2726.25
2018-04-04T22:34:23Z,21174.08,2726.25
2018-04-04T22:35:00Z,21174.135000000002,2726.25
2018-04-04T22:39:23Z,21174.19,2726.25
2018-04-04T22:40:00Z,21174.239999999998,2726.25
2018-04-04T22:44:23Z,21174.29,2726.25
2018-04-04T22:45:00Z,21174.34,2726.25
2018-04-04T22:49:23Z,21174.39,2726.25
2018-04-04T22:50:00Z,21174.434999999998,2726.25
2018-04-04T22:54:23Z,21174.48,2726.25
2018-04-04T22:55:00Z,21174.535,2726.25
2018-04-04T22:59:23Z,21174.59,2726.25
2018-04-04T23:00:00Z,21174.635000000002,2726.25
2018-04-04T23:04:23Z,21174.68,2726.25
2018-04-04T23:05:00Z,21174.73,2726.25
2018-04-04T23:09:23Z,21174.78,2726.25
2018-04-04T23:10:00Z,21174.83,2726.25
2018-04-04T23:14:23Z,21174.88,2726.25
2018-04-04T23:15:00Z,21174.935,2726.25
2018-04-04T23:19:23Z,21174.99,2726.25
2018-04-04T23:20:00Z,21175.03,2726.25
2018-04-04T23:24:23Z,21175.07,2726.25
2018-04-04T23:25:00Z,21175.129999999997,2726.25
2018-04-04T23:29:23Z,21175.19,2726.25
2018-04-04T23:30:00Z,21175.239999999998,2726.25
2018-04-04T23:34:23Z,21175.29,2726.25
2018-04-04T23:35:00Z,21175.345,2726.25
2018-04-04T23:39:23Z,21175.4,2726.25
2018-04-04T23:40:00Z,21175.440000000002,2726.25
2018-04-04T23:44:23Z,21175.48,2726.25
2018-04-04T23:45:00Z,21175.54,2726.25
2018-04-04T23:49:23Z,21175.6,2726.25
2018-04-04T23:50:00Z,21175.64,2726.25
2018-04-04T23:54:23Z,21175.68,2726.25
2018-04-04T23:55:00Z,21175.73,2726.25
2018-04-04T23:59:23Z,21175.78,2726.25
2018-04-05T00:00:00Z,21175.824999999997,2726.25
2018-04-05T00:04:23Z,21175.87,2726.25
2018-04-05T00:05:00Z,21175.92,2726.25
2018-04-05T00:09:23Z,21175.97,2726.25
2018-04-05T00:10:00Z,21176.025,2726.25
2018-04-05T00:14:23Z,21176.08,2726.25
2018-04-05T00:15:00Z,21176.125,2726.25
2018-04-05T00:19:23Z,21176.17,2726.25
2018-04-05T00:20:00Z,21176.23,2726.25
2018-04-05T00:24:23Z,21176.29,2726.25
2018-04-05T00:25:00Z,21176.33,2726.25
2018-04-05T00:29:23Z,21176.37,2726.25
2018-04-05T00:30:00Z,21176.44,2726.25
2018-04-05T00:34:23Z,21176.51,2726.25
2018-04-05T00:35:00Z,21176.55,2726.25
2018-04-05T00:39:23Z,21176.59,2726.25
2018-04-05T00:40:00Z,21176.64,2726.25
2018-04-05T00:44:23Z,21176.69,2726.25
2018-04-05T00:45:00Z,21176.745,2726.25
2018-04-05T00:49:23Z,21176.8,2726.25
2018-04-05T00:50:00Z,21176.84,2726.25
2018-04-05T00:54:23Z,21176.88,2726.25
2018-04-05T00:55:00Z,21176.935,2726.25
2018-04-05T00:59:23Z,21176.99,2726.25
2018-04-05T01:00:00Z,21177.03,2726.25
2018-04-05T01:04:23Z,21177.07,2726.25
2018-04-05T01:05:00Z,21177.129999999997,2726.25
2018-04-05T01:09:23Z,21177.19,2726.25
2018-04-05T01:10:00Z,21177.23,2726.25
2018-04-05T01:14:23Z,21177.27,2726.25
2018-04-05T01:15:00Z,21177.325,2726.25
2018-04-05T01:19:23Z,21177.38,2726.25
2018-04-05T01:20:00Z,21177.425000000003,2726.25
2018-04-05T01:24:23Z,21177.47,2726.25
2018-04-05T01:25:00Z,21177.525,2726.25
2018-04-05T01:29:23Z,21177.58,2726.25
2018-04-05T01:30:00Z,21177.635000000002,2726.25
2018-04-05T01:34:23Z,21177.69,2726.25
2018-04-05T01:35:00Z,21177.739999999998,2726.25
2018-04-05T01:39:23Z,21177.79,2726.25
2018-04-05T01:40:00Z,21177.84,2726.25
2018-04-05T01:44:23Z,21177.89,2726.25
2018-04-05T01:45:00Z,21177.934999999998,2726.25
2018-04-05T01:49:23Z,21177.98,2726.25
2018-04-05T01:50:00Z,21178.035,2726.25
2018-04-05T01:54:23Z,21178.09,2726.25
2018-04-05T01:55:00Z,21178.135000000002,2726.25
2018-04-05T01:59:23Z,21178.18,2726.25
2018-04-05T02:00:00Z,21178.21,2726.25
2018-04-05T02:04:23Z,21178.24,2726.25
2018-04-05T02:05:00Z,21178.305,2726.25
2018-04-05T02:09:23Z,21178.37,2726.25
2018-04-05T02:10:00Z,21178.425,2726.25
2018-04-05T02:14:23Z,21178.48,2726.25
2018-04-05T02:15:00Z,21178.53,2726.25
2018-04-05T02:19:23Z,21178.58,2726.25
2018-04-05T02:20:00Z,21178.63,2726.25
2018-04-05T02:24:23Z,21178.68,2726.25
2018-04-05T02:25:00Z,21178.72,2726.25
2018-04-05T02:29:23Z,21178.76,2726.25
2018-04-05T02:30:00Z,21178.82,2726.25
2018-04-05T02:34:23Z,21178.88,2726.25
2018-04-05T02:35:00Z,21178.92,2726.25
2018-04-05T02:39:24Z,21178.96,2726.25
2018-04-05T02:40:00Z,21179.02,2726.25
2018-04-05T02:44:23Z,21179.08,2726.25
2018-04-05T02:45:00Z,21179.120000000003,2726.25
2018-04-05T02:49:23Z,21179.16,2726.25
2018-04-05T02:50:00Z,21179.22,2726.25
2018-04-05T02:54:23Z,21179.28,2726.25
2018-04-05T02:55:00Z,21179.335,2726.25
2018-04-05T02:59:23Z,21179.39,2726.25
2018-04-05T03:00:00Z,21179.434999999998,2726.25
2018-04-05T03:04:23Z,21179.48,2726.25
2018-04-05T03:05:00Z,21179.535,2726.25
2018-04-05T03:09:23Z,21179.59,2726.25
2018-04-05T03:10:00Z,21179.635000000002,2726.25
2018-04-05T03:14:23Z,21179.68,2726.25
2018-04-05T03:15:00Z,21179.725,2726.25
2018-04-05T03:19:23Z,21179.77,2726.25
2018-04-05T03:20:00Z,21179.825,2726.25
2018-04-05T03:24:23Z,21179.88,2726.25
2018-04-05T03:25:00Z,21179.925000000003,2726.25
2018-04-05T03:29:23Z,21179.97,2726.25
2018-04-05T03:30:00Z,21180.0,2726.25
2018-04-05T03:34:23Z,21180.03,2726.25
2018-04-05T03:35:00Z,21180.105,2726.25
2018-04-05T03:39:23Z,21180.18,2726.25
2018-04-05T03:40:00Z,21180.225,2726.25
2018-04-05T03:44:23Z,21180.27,2726.25
2018-04-05T03:45:00Z,21180.325,2726.25
2018-04-05T03:49:23Z,21180.38,2726.25
2018-04-05T03:50:00Z,21180.435,2726.25
2018-04-05T03:54:23Z,21180.49,2726.25
2018-04-05T03:55:00Z,21180.53,2726.25
2018-04-05T03:59:23Z,21180.57,2726.25
2018-04-05T04:00:00Z,21180.629999999997,2726.25
2018-04-05T04:04:23Z,21180.69,2726.25
2018-04-05T04:05:00Z,21180.73,2726.25
2018-04-05T04:09:23Z,21180.77,2726.25
2018-04-05T04:10:00Z,21180.825,2726.25
2018-04-05T04:14:23Z,21180.88,2726.25
2018-04-05T04:15:00Z,21180.925000000003,2726.25
2018-04-05T04:19:23Z,21180.97,2726.25
2018-04-05T04:20:00Z,21181.025,2726.25
2018-04-05T04:24:23Z,21181.08,2726.25
2018-04-05T04:25:00Z,21181.135000000002,2726.25
2018-04-05T04:29:23Z,21181.19,2726.25
2018-04-05T04:30:00Z,21181.235,2726.25
2018-04-05T04:34:23Z,21181.28,2726.25
2018-04-05T04:35:00Z,21181.33,2726.25
2018-04-05T04:39:23Z,21181.38,2726.25
2018-04-05T04:40:00Z,21181.435,2726.25
2018-04-05T04:44:23Z,21181.49,2726.25
2018-04-05T04:45:00Z,21181.525,2726.25
2018-04-05T04:49:23Z,21181.56,2726.25
2018-04-05T04:50:00Z,21181.625,2726.25
2018-04-05T04:54:23Z,21181.69,2726.25
2018-04-05T04:55:00Z,21181.739999999998,2726.25
2018-04-05T04:59:23Z,21181.79,2726.25
2018-04-05T05:00:00Z,21181.825,2726.25
2018-04-05T05:04:23Z,21181.86,2726.25
2018-04-05T05:05:00Z,21181.934999999998,2726.25
2018-04-05T05:09:23Z,21182.01,2726.25
2018-04-05T05:10:00Z,21182.055,2726.25
2018-04-05T05:14:23Z,21182.1,2726.25
2018-04-05T05:15:00Z,21182.14,2726.25
2018-04-05T05:19:23Z,21182.18,2726.25
2018-04-05T05:20:00Z,21182.235,2726.25
2018-04-05T05:24:23Z,21182.29,2726.25
2018-04-05T05:25:00Z,21182.335,2726.25
2018-04-05T05:29:23Z,21182.38,2726.25
2018-04-05T05:30:00Z,21182.435,2726.25
2018-04-05T05:34:23Z,21182.49,2726.25
2018-04-05T05:35:00Z,21182.53,2726.25
2018-04-05T05:39:23Z,21182.57,2726.25
2018-04-05T05:40:00Z,21182.625,2726.25
2018-04-05T05:44:23Z,21182.68,2726.25
2018-04-05T05:45:00Z,21182.72,2726.25
2018-04-05T05:49:23Z,21182.76,2726.25
2018-04-05T05:50:00Z,21182.824999999997,2726.25
2018-04-05T05:54:23Z,21182.89,2726.25
2018-04-05T05:55:00Z,21182.934999999998,2726.25
2018-04-05T05:59:23Z,21182.98,2726.25
2018-04-05T06:00:00Z,21183.04,2726.25
2018-04-05T06:04:23Z,21183.1,2726.25
2018-04-05T06:05:00Z,21183.14,2726.25
2018-04-05T06:09:23Z,21183.18,2726.25
2018-04-05T06:10:00Z,21183.23,2726.25
2018-04-05T06:14:23Z,21183.28,2726.25
2018-04-05T06:15:00Z,21183.335,2726.25
2018-04-05T06:19:23Z,21183.39,2726.25
2018-04-05T06:20:00Z,21183.440000000002,2726.25
2018-04-05T06:24:23Z,21183.49,2726.25
2018-04-05T06:25:00Z,21183.535000000003,2726.25
2018-04-05T06:29:23Z,21183.58,2726.25
2018-04-05T06:30:00Z,21183.620000000003,2726.25
2018-04-05T06:34:23Z,21183.66,2726.25
2018-04-05T06:35:00Z,21183.73,2726.25
2018-04-05T06:39:23Z,21183.8,2726.25
2018-04-05T06:40:00Z,21183.845,2726.25
2018-04-05T06:44:23Z,21183.89,2726.25
2018-04-05T06:45:00Z,21183.945,2726.25
2018-04-05T06:49:23Z,21184.0,2726.25
2018-04-05T06:50:00Z,21184.045,2726.25
2018-04-05T06:54:23Z,21184.09,2726.25
2018-04-05T06:55:00Z,21184.145,2726.25
2018-04-05T06:59:23Z,21184.2,2726.25
2018-04-05T07:00:00Z,21184.239999999998,2726.25
2018-04-05T07:04:23Z,21184.28,2726.25
2018-04-05T07:05:00Z,21184.33,2726.25
2018-04-05T07:09:23Z,21184.38,2726.25
2018-04-05T07:10:00Z,21184.425000000003,2726.25
2018-04-05T07:14:23Z,21184.47,2726.25
2018-04-05T07:15:00Z,21184.53,2726.25
2018-04-05T07:19:23Z,21184.59,2726.25
2018-04-05T07:20:00Z,21184.65,2726.25
2018-04-05T07:24:23Z,21184.71,2726.25
2018-04-05T07:25:00Z,21184.75,2726.25
2018-04-05T07:29:23Z,21184.79,2726.25
2018-04-05T07:30:00Z,21184.845,2726.25
2018-04-05T07:34:23Z,21184.9,2726.25
2018-04-05T07:35:00Z,21184.945,2726.25
2018-04-05T07:39:23Z,21184.99,2726.25
2018-04-05T07:40:00Z,21185.050000000003,2726.25
2018-04-05T07:44:23Z,21185.11,2726.25
2018-04-05T07:45:00Z,21185.15,2726.25
2018-04-05T07:49:23Z,21185.19,2726.25
2018-04-05T07:50:00Z,21185.245,2726.25
2018-04-05T07:54:23Z,21185.3,2726.25
2018-04-05T07:55:00Z,21185.34,2726.25
2018-04-05T07:59:23Z,21185.38,2726.25
2018-04-05T08:00:00Z,21185.440000000002,2726.25
2018-04-05T08:04:23Z,21185.5,2726.25
2018-04-05T08:05:00Z,21185.559999999998,2726.25
2018-04-05T08:09:23Z,21185.62,2726.25
2018-04-05T08:10:00Z,21185.66,2726.25
2018-04-05T08:14:23Z,21185.7,2726.25
2018-04-05T08:15:00Z,21185.755,2726.25
2018-04-05T08:19:23Z,21185.81,2726.25
2018-04-05T08:20:00Z,21185.85,2726.25
2018-04-05T08:24:23Z,21185.89,2726.25
2018-04-05T08:25:00Z,21185.949999999997,2726.25
2018-04-05T08:29:23Z,21186.01,2726.25
2018-04-05T08:30:00Z,21186.059999999998,2726.25
2018-04-05T08:34:23Z,21186.11,2726.25
2018-04-05T08:35:00Z,21186.15,2726.25
2018-04-05T08:39:23Z,21186.19,2726.25
2018-04-05T08:40:00Z,21186.245,2726.25
2018-04-05T08:44:23Z,21186.3,2726.25
2018-04-05T08:45:00Z,21186.355,2726.25
2018-04-05T08:49:23Z,21186.41,2726.25
2018-04-05T08:50:00Z,21186.46,2726.25
2018-04-05T08:54:23Z,21186.51,2726.25
2018-04-05T08:55:00Z,21186.559999999998,2726.25
2018-04-05T08:59:23Z,21186.61,2726.25
2018-04-05T09:00:00Z,21186.65,2726.25
2018-04-05T09:04:23Z,21186.69,2726.25
2018-04-05T09:05:00Z,21186.75,2726.25
2018-04-05T09:09:23Z,21186.81,2726.25
2018-04-05T09:10:00Z,21186.86,2726.25
2018-04-05T09:14:23Z,21186.91,2726.25
2018-04-05T09:15:00Z,21186.965,2726.25
2018-04-05T09:19:23Z,21187.02,2726.25
2018-04-05T09:20:00Z,21187.059999999998,2726.25
2018-04-05T09:24:23Z,21187.1,2726.25
2018-04-05T09:25:00Z,21187.155,2726.25
2018-04-05T09:29:23Z,21187.21,2726.25
2018-04-05T09:30:00Z,21187.254999999997,2726.25
2018-04-05T09:34:23Z,21187.3,2726.25
2018-04-05T09:35:00Z,21187.36,2726.25
2018-04-05T09:39:23Z,21187.42,2726.25
2018-04-05T09:40:00Z,21187.46,2726.25
