timestamp,热水回水温度,热水出水温度,冷冻水回水温度,冷冻水出水温度
2018-01-14T08:25:18Z,66.78,89.92,22.49,12.34
2018-01-14T08:30:18Z,68.8,90.48,22.82,12.34
2018-01-14T08:35:18Z,69.59,88.84,22.98,12.34
2018-01-14T08:40:19Z,70.0,90.38,24.39,12.34
2018-01-14T08:45:19Z,68.33,88.03,31.22,12.35
2018-01-14T08:50:18Z,67.44,90.07,32.34,12.35
2018-01-14T08:55:19Z,68.65,88.52,32.21,12.36
2018-01-14T09:00:19Z,68.83,88.99,32.28,12.36
2018-01-14T09:05:19Z,69.05,89.38,32.35,12.36
2018-01-14T09:10:19Z,69.38,90.57,30.59,12.36
2018-01-14T09:15:19Z,69.0,88.13,27.92,12.37
2018-01-14T09:20:18Z,69.57,89.77,27.96,12.37
2018-01-14T09:25:19Z,69.37,89.67,26.41,12.37
2018-01-14T09:30:18Z,69.58,89.54,27.64,12.38
2018-01-14T09:35:20Z,68.62,90.6,28.24,12.39
2018-01-14T09:40:19Z,67.25,90.0,33.13,12.39
2018-01-14T09:45:19Z,67.96,87.84,31.43,12.39
2018-01-14T09:50:18Z,68.22,87.88,29.15,12.4
2018-01-14T09:55:19Z,68.87,88.52,28.82,12.4
2018-01-14T10:00:18Z,67.88,89.09,28.78,12.4
2018-01-14T10:05:19Z,66.08,90.06,28.46,12.41
2018-01-14T10:10:18Z,64.17,88.72,28.48,12.42
2018-01-14T10:15:19Z,62.03,87.24,32.49,12.42
2018-01-14T10:20:19Z,62.32,86.41,33.95,12.42
2018-01-14T10:25:19Z,62.71,86.51,32.75,12.43
2018-01-14T10:30:19Z,63.04,86.52,32.56,12.43
2018-01-14T10:35:19Z,60.03,85.4,39.79,12.44
2018-01-14T10:40:19Z,59.0,83.62,42.79,12.44
2018-01-14T10:45:19Z,59.08,83.12,42.67,12.45
2018-01-14T10:50:19Z,59.17,83.32,54.77,12.45
2018-01-14T10:55:19Z,58.99,83.15,52.92,12.46
2018-01-14T11:00:19Z,58.64,83.07,37.47,12.47
2018-01-14T11:05:19Z,58.62,82.86,36.54,12.47
2018-01-14T11:10:19Z,59.2,83.3,35.84,12.47
2018-01-14T11:15:19Z,58.62,83.05,35.28,12.48
2018-01-14T11:20:19Z,59.1,83.31,35.03,12.48
2018-01-14T11:25:19Z,59.11,83.4,35.18,12.49
2018-01-14T11:30:19Z,59.23,83.42,34.43,12.49
2018-01-14T11:35:19Z,59.13,83.56,28.66,12.5
2018-01-14T11:40:19Z,59.07,83.36,28.17,12.5
2018-01-14T11:45:19Z,58.97,83.45,28.1,12.51
2018-01-14T11:50:19Z,58.89,83.14,28.11,12.52
2018-01-14T11:55:19Z,58.9,83.19,27.99,12.52
2018-01-14T12:00:19Z,58.41,83.01,26.86,12.52
2018-01-14T12:05:19Z,58.5,82.86,26.82,12.54
2018-01-14T12:10:19Z,58.42,82.91,31.49,12.55
2018-01-14T12:15:19Z,58.8,83.01,47.28,12.55
2018-01-14T12:20:19Z,58.96,83.27,44.4,12.56
2018-01-14T12:25:19Z,59.01,83.24,44.05,12.56
2018-01-14T12:30:19Z,59.44,83.61,43.48,12.57
2018-01-14T12:35:19Z,59.33,83.74,45.98,12.57
2018-01-14T12:40:19Z,59.92,84.1,43.0,12.58
2018-01-14T12:45:19Z,59.44,84.1,41.15,12.58
2018-01-14T12:50:19Z,59.38,83.77,45.78,12.59
2018-01-14T12:55:19Z,59.31,83.78,43.3,12.6
2018-01-14T13:00:19Z,58.9,83.32,39.68,12.6
2018-01-14T13:05:19Z,58.88,83.06,39.45,12.61
2018-01-14T13:10:19Z,59.18,83.03,39.06,12.61
2018-01-14T13:15:19Z,59.19,83.03,39.04,12.62
2018-01-14T13:20:19Z,59.38,82.79,38.76,12.63
2018-01-14T13:25:19Z,59.51,83.07,29.09,12.63
2018-01-14T13:30:19Z,59.28,83.43,28.75,12.64
2018-01-14T13:35:19Z,59.2,83.53,28.52,12.64
2018-01-14T13:40:19Z,59.51,83.91,28.39,12.65
2018-01-14T13:45:19Z,59.6,83.91,28.29,12.65
2018-01-14T13:50:19Z,59.73,84.14,28.28,12.66
2018-01-14T13:55:19Z,59.06,83.59,28.28,12.67
2018-01-14T14:00:19Z,59.6,83.68,28.15,12.67
2018-01-14T14:05:19Z,59.5,83.94,28.11,12.68
2018-01-14T14:10:19Z,59.73,83.87,28.05,12.68
2018-01-14T14:15:19Z,59.69,84.06,28.01,12.69
2018-01-14T14:20:19Z,59.47,83.88,27.98,12.69
2018-01-14T14:25:19Z,59.69,83.77,27.98,12.7
2018-01-14T14:30:19Z,59.43,83.78,27.97,12.71
2018-01-14T14:35:19Z,59.9,83.88,27.94,12.72
2018-01-14T14:40:19Z,59.7,84.13,27.87,12.72
2018-01-14T14:45:19Z,59.54,83.78,27.85,12.72
2018-01-14T14:50:19Z,59.99,84.02,27.79,12.73
2018-01-14T14:55:19Z,59.73,84.02,27.76,12.73
2018-01-14T15:00:19Z,60.03,84.1,27.74,12.74
2018-01-14T15:05:19Z,60.02,84.43,27.69,12.75
2018-01-14T15:10:19Z,59.59,84.0,27.63,12.75
2018-01-14T15:15:19Z,60.16,84.19,27.58,12.76
2018-01-14T15:20:19Z,59.94,84.39,27.58,12.76
2018-01-14T15:25:19Z,59.79,83.92,28.04,12.77
2018-01-14T15:30:19Z,59.9,84.06,28.0,12.77
2018-01-14T15:35:19Z,59.69,84.06,27.93,12.78
2018-01-14T15:40:19Z,59.75,83.97,27.89,12.78
2018-01-14T15:45:19Z,59.97,84.09,27.84,12.79
2018-01-14T15:50:19Z,59.63,83.91,27.76,12.8
2018-01-14T15:55:19Z,60.05,84.06,27.7,12.8
2018-01-14T16:00:19Z,60.11,84.46,27.63,12.81
2018-01-14T16:05:19Z,60.29,84.44,27.61,12.81
2018-01-14T16:10:19Z,60.33,84.58,27.57,12.82
2018-01-14T16:15:19Z,59.59,84.18,27.53,12.82
2018-01-14T16:20:19Z,59.37,83.73,27.52,12.83
2018-01-14T16:25:19Z,59.66,83.68,27.47,12.83
2018-01-14T16:30:19Z,59.66,83.74,27.45,12.83
2018-01-14T16:35:19Z,59.85,83.98,27.47,12.84
2018-01-14T16:40:19Z,59.78,83.8,27.47,12.84
2018-01-14T16:45:19Z,60.36,84.24,27.45,12.85
2018-01-14T16:50:19Z,60.11,84.28,27.44,12.85
2018-01-14T16:55:19Z,60.37,84.34,27.44,12.86
2018-01-14T17:00:19Z,60.35,84.54,27.42,12.86
2018-01-14T17:05:19Z,59.67,84.07,27.4,12.87
2018-01-14T17:10:19Z,59.8,83.96,27.38,12.87
2018-01-14T17:15:19Z,59.71,83.75,27.37,12.88
2018-01-14T17:20:19Z,59.68,83.75,27.36,12.88
2018-01-14T17:25:19Z,59.74,83.78,27.32,12.89
2018-01-14T17:30:19Z,60.0,83.89,27.3,12.89
2018-01-14T17:35:19Z,60.18,84.21,27.27,12.89
2018-01-14T17:40:19Z,59.36,83.9,27.26,12.89
2018-01-14T17:45:19Z,58.97,83.34,27.24,12.9
2018-01-14T17:50:19Z,58.86,83.14,27.25,12.9
2018-01-14T17:55:19Z,58.81,82.86,27.25,12.91
2018-01-14T18:00:19Z,58.85,82.9,27.26,12.91
2018-01-14T18:05:19Z,59.07,82.22,27.22,12.91
2018-01-14T18:10:19Z,59.78,83.44,27.22,12.92
2018-01-14T18:15:19Z,61.06,84.6,27.2,12.92
2018-01-14T18:20:19Z,60.93,84.8,25.31,12.92
2018-01-14T18:25:19Z,62.07,85.32,25.01,12.92
2018-01-14T18:30:19Z,62.38,86.25,24.91,12.93
2018-01-14T18:35:20Z,62.96,86.36,24.83,12.93
2018-01-14T18:40:19Z,64.07,87.15,24.82,12.94
2018-01-14T18:45:19Z,63.51,87.13,24.8,12.94
2018-01-14T18:50:19Z,63.4,86.96,24.76,12.94
2018-01-14T18:55:19Z,63.89,87.11,24.1,12.94
2018-01-14T19:00:19Z,63.87,87.11,24.04,12.95
2018-01-14T19:05:19Z,63.82,87.18,23.98,12.94
2018-01-14T19:10:19Z,63.58,87.19,23.0,12.95
2018-01-14T19:15:19Z,64.18,87.5,22.94,12.95
2018-01-14T19:20:19Z,63.99,87.54,22.92,12.95
2018-01-14T19:25:20Z,63.43,87.09,22.88,12.96
2018-01-14T19:30:19Z,64.24,87.61,22.67,12.96
2018-01-14T19:35:19Z,64.13,87.73,22.65,12.96
2018-01-14T19:40:19Z,64.93,88.0,22.62,12.96
2018-01-14T19:45:19Z,64.16,88.03,22.62,12.96
2018-01-14T19:50:19Z,64.51,88.16,22.59,12.97
2018-01-14T19:55:19Z,64.25,88.08,22.56,12.97
2018-01-14T20:00:19Z,64.53,88.3,22.55,12.97
2018-01-14T20:05:19Z,64.46,88.25,22.55,12.97
2018-01-14T20:10:19Z,65.87,88.81,22.55,12.97
2018-01-14T20:15:19Z,65.39,88.72,22.54,12.97
2018-01-14T20:20:19Z,65.36,88.61,22.54,12.98
2018-01-14T20:25:20Z,65.25,89.57,22.53,12.98
2018-01-14T20:30:19Z,65.76,88.6,22.52,12.98
2018-01-14T20:35:21Z,70.63,89.3,22.13,12.98
2018-01-14T20:40:19Z,63.49,87.66,21.86,12.98
2018-01-14T20:45:19Z,63.37,87.03,21.83,12.99
2018-01-14T20:50:19Z,63.41,87.04,21.8,12.99
2018-01-14T20:55:19Z,62.67,86.62,20.9,13.0
2018-01-14T21:00:19Z,62.71,86.31,20.75,13.0
2018-01-14T21:05:19Z,62.52,86.3,20.71,13.0
2018-01-14T21:10:19Z,62.74,86.26,20.69,13.0
2018-01-14T21:15:19Z,64.73,87.46,20.64,13.0
2018-01-14T21:20:19Z,64.23,88.04,20.32,13.0
2018-01-14T21:25:19Z,64.55,87.99,20.3,13.01
2018-01-14T21:30:19Z,64.24,88.11,20.3,13.01
2018-01-14T21:35:19Z,63.92,87.63,20.29,13.01
2018-01-14T21:40:19Z,64.29,87.81,20.29,13.01
2018-01-14T21:45:19Z,63.94,87.79,20.29,13.02
2018-01-14T21:50:19Z,64.61,87.9,20.26,13.01
2018-01-14T21:55:19Z,64.73,88.27,20.24,13.02
2018-01-14T22:00:20Z,64.26,87.89,20.25,13.03
2018-01-14T22:05:19Z,64.81,88.19,20.25,13.03
2018-01-14T22:10:19Z,64.3,88.16,20.37,13.03
2018-01-14T22:15:19Z,64.94,88.25,20.36,13.03
2018-01-14T22:20:19Z,65.06,88.58,20.36,13.03
2018-01-14T22:25:20Z,64.69,88.31,20.37,13.03
2018-01-14T22:30:19Z,65.15,88.56,20.38,13.03
2018-01-14T22:35:19Z,65.06,88.77,19.65,13.04
2018-01-14T22:40:19Z,65.08,88.46,19.58,13.04
2018-01-14T22:45:19Z,65.75,89.01,19.57,13.04
2018-01-14T22:50:19Z,65.65,89.19,19.55,13.04
2018-01-14T22:55:19Z,65.11,88.72,19.54,13.05
2018-01-14T23:00:19Z,66.22,89.19,19.54,13.05
2018-01-14T23:05:19Z,66.77,89.74,19.05,13.04
2018-01-14T23:10:19Z,66.56,89.95,19.0,13.05
2018-01-14T23:15:20Z,66.05,89.63,18.95,13.05
2018-01-14T23:20:19Z,65.59,89.11,18.94,13.05
2018-01-14T23:25:19Z,65.49,88.97,18.94,13.05
2018-01-14T23:30:19Z,65.46,88.94,18.94,13.05
2018-01-14T23:35:20Z,65.34,88.82,18.93,13.06
2018-01-14T23:40:20Z,65.29,88.79,18.94,13.06
2018-01-14T23:45:20Z,65.65,88.91,18.93,13.06
2018-01-14T23:50:19Z,65.9,89.14,18.93,13.06
2018-01-14T23:55:20Z,66.36,89.5,18.93,13.07
2018-01-15T00:00:19Z,66.83,89.86,18.93,13.07
2018-01-15T00:05:20Z,67.24,90.22,18.93,13.07
2018-01-15T00:10:20Z,67.46,89.38,18.93,13.07
2018-01-15T00:15:20Z,67.93,88.04,18.93,13.07
2018-01-15T00:20:20Z,68.05,87.79,18.93,13.08
2018-01-15T00:25:20Z,68.4,87.9,18.94,13.07
2018-01-15T00:30:19Z,68.65,88.44,18.93,13.08
2018-01-15T00:35:20Z,68.71,89.06,18.93,13.08
2018-01-15T00:40:19Z,68.66,89.91,18.94,13.08
2018-01-15T00:45:20Z,68.44,90.21,18.93,13.08
2018-01-15T00:50:19Z,68.25,90.28,18.94,13.09
2018-01-15T00:55:20Z,67.98,90.02,18.94,13.09
2018-01-15T01:00:19Z,67.89,89.38,18.94,13.09
2018-01-15T01:05:20Z,67.89,88.41,18.93,13.09
2018-01-15T01:10:20Z,67.66,90.09,18.93,13.09
2018-01-15T01:15:20Z,67.29,89.99,18.93,13.1
2018-01-15T01:20:20Z,67.28,90.33,18.92,13.1
2018-01-15T01:25:20Z,67.22,90.47,18.92,13.1
2018-01-15T01:30:20Z,67.16,90.36,18.92,13.1
2018-01-15T01:35:20Z,67.25,90.44,18.92,13.1
2018-01-15T01:40:20Z,67.36,88.44,18.91,13.1
2018-01-15T01:45:20Z,67.46,90.28,18.91,13.1
2018-01-15T01:50:19Z,67.63,88.63,18.91,13.1
2018-01-15T01:55:20Z,67.83,89.11,18.91,13.11
2018-01-15T02:00:20Z,67.84,90.3,18.91,13.11
2018-01-15T02:05:20Z,67.83,89.73,18.91,13.11
2018-01-15T02:10:20Z,67.34,90.5,18.91,13.11
2018-01-15T02:15:20Z,66.56,90.14,18.91,13.11
2018-01-15T02:20:19Z,66.2,89.7,18.91,13.11
2018-01-15T02:25:20Z,65.91,89.51,18.91,13.11
2018-01-15T02:30:20Z,65.83,89.36,18.9,13.11
2018-01-15T02:35:20Z,65.63,89.29,18.9,13.12
2018-01-15T02:40:20Z,65.5,89.12,18.9,13.12
2018-01-15T02:45:20Z,65.39,89.04,18.9,13.12
2018-01-15T02:50:20Z,65.37,88.95,18.91,13.12
2018-01-15T02:55:20Z,65.33,88.91,19.04,13.12
2018-01-15T03:00:20Z,65.32,88.9,19.04,13.12
2018-01-15T03:05:20Z,65.24,88.82,19.03,13.12
2018-01-15T03:10:20Z,65.29,88.77,19.02,13.12
2018-01-15T03:15:20Z,65.56,88.96,19.02,13.13
2018-01-15T03:20:20Z,65.86,89.12,19.01,13.12
2018-01-15T03:25:20Z,66.33,89.48,19.02,13.12
2018-01-15T03:30:20Z,66.66,89.79,19.01,13.12
2018-01-15T03:35:20Z,66.96,90.03,19.01,13.13
2018-01-15T03:40:20Z,67.22,90.31,19.01,13.13
2018-01-15T03:45:20Z,67.54,89.1,19.0,13.12
2018-01-15T03:50:20Z,67.81,87.92,19.0,13.13
2018-01-15T03:55:20Z,68.01,90.18,19.0,13.13
2018-01-15T04:00:20Z,68.02,90.45,19.0,13.12
2018-01-15T04:05:20Z,68.1,90.22,18.99,13.13
2018-01-15T04:10:20Z,68.28,90.13,18.99,13.13
2018-01-15T04:15:20Z,68.62,90.25,18.99,13.13
2018-01-15T04:20:20Z,68.55,90.53,18.99,13.13
2018-01-15T04:25:20Z,68.78,89.02,19.72,13.13
2018-01-15T04:30:20Z,68.97,88.28,20.7,13.13
2018-01-15T04:35:20Z,69.24,89.63,20.7,13.13
2018-01-15T04:40:20Z,69.16,90.56,20.7,13.13
2018-01-15T04:45:20Z,69.09,88.16,20.71,13.13
2018-01-15T04:50:20Z,69.72,89.42,20.7,13.13
2018-01-15T04:55:20Z,69.94,89.67,20.71,13.13
2018-01-15T05:00:20Z,69.92,89.31,20.7,13.13
2018-01-15T05:05:20Z,71.07,88.8,20.7,13.13
2018-01-15T05:10:20Z,71.61,90.59,20.7,13.13
2018-01-15T05:15:20Z,72.04,91.17,20.71,13.13
2018-01-15T05:20:20Z,69.35,90.87,22.01,13.14
2018-01-15T05:25:20Z,63.87,88.02,22.57,13.13
2018-01-15T05:30:20Z,63.2,86.71,21.41,13.13
2018-01-15T05:35:20Z,63.92,86.86,20.41,13.13
2018-01-15T05:40:20Z,64.61,86.87,20.41,13.13
2018-01-15T05:45:20Z,64.9,87.28,20.42,13.14
2018-01-15T05:50:20Z,64.5,87.21,20.42,13.14
2018-01-15T05:55:20Z,67.84,88.77,20.41,13.14
2018-01-15T06:00:20Z,69.01,88.17,20.43,13.14
2018-01-15T06:05:20Z,68.19,90.1,20.44,13.14
2018-01-15T06:10:20Z,68.4,89.76,20.43,13.15
2018-01-15T06:15:20Z,67.55,89.04,20.43,13.14
2018-01-15T06:20:20Z,68.04,89.97,20.43,13.14
2018-01-15T06:25:20Z,67.51,88.83,20.44,13.15
2018-01-15T06:30:20Z,67.5,89.6,20.45,13.15
2018-01-15T06:35:20Z,67.11,89.7,20.45,13.15
2018-01-15T06:40:21Z,68.83,87.73,20.44,13.15
2018-01-15T06:45:20Z,68.92,88.09,20.46,13.16
2018-01-15T06:50:20Z,66.68,89.86,20.47,13.16
2018-01-15T06:55:20Z,65.68,88.7,20.46,13.16
2018-01-15T07:00:20Z,65.83,88.13,20.47,13.16
2018-01-15T07:05:20Z,64.99,88.25,20.47,13.16
2018-01-15T07:10:20Z,64.8,87.44,20.46,13.16
2018-01-15T07:15:20Z,66.87,88.83,20.46,13.16
2018-01-15T07:20:20Z,64.94,89.01,20.44,13.17
2018-01-15T07:25:20Z,64.39,86.76,20.46,13.17
2018-01-15T07:30:20Z,65.64,88.25,20.45,13.17
2018-01-15T07:35:20Z,64.22,87.54,20.5,13.17
2018-01-15T07:40:20Z,64.15,87.1,20.59,13.18
2018-01-15T07:45:20Z,63.06,86.65,20.62,13.17
2018-01-15T07:50:20Z,65.39,87.12,20.63,13.18
2018-01-15T07:55:20Z,66.89,88.51,23.65,13.17
2018-01-15T08:00:20Z,67.94,89.7,24.59,13.17
2018-01-15T08:05:20Z,66.16,88.34,24.68,13.17
2018-01-15T08:10:20Z,63.38,86.97,22.22,13.18
2018-01-15T08:15:20Z,61.65,85.34,21.86,13.19
2018-01-15T08:20:20Z,61.47,84.35,20.41,13.19
2018-01-15T08:25:20Z,61.75,84.52,19.48,13.19
2018-01-15T08:30:20Z,61.94,84.45,18.98,13.19
2018-01-15T08:35:20Z,62.39,84.89,18.93,13.19
2018-01-15T08:40:20Z,60.36,84.25,19.02,13.19
2018-01-15T08:45:20Z,62.39,83.43,18.95,13.2
2018-01-15T08:50:21Z,66.06,87.97,18.91,13.2
2018-01-15T08:55:20Z,64.26,89.33,18.87,13.2
2018-01-15T09:00:20Z,61.73,85.46,20.45,13.2
2018-01-15T09:05:20Z,58.74,83.14,20.9,13.2
2018-01-15T09:10:20Z,59.16,82.3,22.02,13.21
2018-01-15T09:15:20Z,54.91,79.58,21.99,13.22
2018-01-15T09:20:20Z,54.44,78.25,21.98,13.22
2018-01-15T09:25:20Z,53.86,77.48,22.87,13.23
2018-01-15T09:30:20Z,55.41,78.17,22.9,13.23
2018-01-15T09:35:20Z,55.04,78.84,22.9,13.23
2018-01-15T09:40:20Z,52.25,77.77,22.88,13.24
2018-01-15T09:45:20Z,50.49,75.13,22.89,13.24
2018-01-15T09:50:20Z,50.68,74.33,22.9,13.25
2018-01-15T09:55:20Z,52.33,75.19,22.89,13.25
2018-01-15T10:00:20Z,55.43,81.89,27.59,13.26
2018-01-15T10:05:20Z,60.05,81.32,25.96,13.25
2018-01-15T10:10:20Z,62.01,85.24,27.83,13.26
2018-01-15T10:15:20Z,60.7,86.02,30.95,13.27
2018-01-15T10:20:20Z,60.09,84.56,30.74,13.28
2018-01-15T10:25:20Z,60.26,84.64,30.66,13.28
2018-01-15T10:30:20Z,60.35,84.76,30.74,13.28
2018-01-15T10:35:20Z,60.84,85.18,47.29,13.29
2018-01-15T10:40:20Z,61.04,85.33,44.02,13.3
2018-01-15T10:45:20Z,61.33,85.52,55.14,13.3
2018-01-15T10:50:20Z,61.18,85.43,40.36,13.31
2018-01-15T10:55:20Z,61.42,85.71,40.62,13.32
2018-01-15T11:00:20Z,61.44,85.86,44.58,13.32
2018-01-15T11:05:20Z,61.22,86.0,40.12,13.32
2018-01-15T11:10:20Z,61.66,85.97,40.31,13.34
2018-01-15T11:15:20Z,61.92,86.45,49.44,13.34
2018-01-15T11:20:20Z,62.22,86.75,59.14,13.35
2018-01-15T11:25:20Z,63.25,87.57,74.77,13.36
2018-01-15T11:30:20Z,63.01,87.86,40.09,13.36
2018-01-15T11:35:20Z,63.06,87.58,36.25,13.38
2018-01-15T11:40:20Z,63.77,88.0,35.8,13.39
2018-01-15T11:45:20Z,63.99,88.2,30.71,13.39
2018-01-15T11:50:20Z,64.97,88.8,56.47,13.4
2018-01-15T11:55:20Z,65.72,88.9,63.54,13.41
2018-01-15T12:00:20Z,65.49,90.12,53.79,13.42
2018-01-15T12:05:20Z,65.98,90.11,64.87,13.42
2018-01-15T12:10:20Z,65.58,90.28,46.68,13.44
2018-01-15T12:15:20Z,65.89,89.75,45.14,13.45
2018-01-15T12:20:20Z,66.13,90.27,44.54,13.46
2018-01-15T12:25:20Z,66.11,90.34,44.52,13.46
2018-01-15T12:30:20Z,66.33,90.79,64.7,13.47
2018-01-15T12:35:20Z,65.64,90.26,59.03,13.48
2018-01-15T12:39:58Z,65.39,88.255,50.155,13.49
2018-01-15T12:52:57Z,61.58,86.25,41.28,13.51
2018-01-15T12:57:57Z,61.54,85.88,49.79,13.52
2018-01-15T13:02:57Z,60.97,85.67,69.69,13.53
2018-01-15T13:07:57Z,62.31,86.34,65.99,13.54
2018-01-15T13:12:57Z,61.83,86.37,57.94,13.54
2018-01-15T13:17:57Z,61.14,85.92,56.4,13.56
2018-01-15T13:22:57Z,61.63,86.07,47.42,13.56
2018-01-15T13:27:57Z,61.42,85.9,30.27,13.57
2018-01-15T13:32:57Z,60.45,85.51,30.12,13.58
2018-01-15T13:37:57Z,61.15,85.45,30.07,13.59
2018-01-15T13:42:57Z,61.51,85.62,30.17,13.6
2018-01-15T13:47:57Z,61.35,85.85,30.2,13.6
2018-01-15T13:52:57Z,61.78,85.77,30.25,13.62
2018-01-15T13:57:57Z,61.41,85.95,30.65,13.62
2018-01-15T14:02:57Z,61.28,85.97,31.9,13.64
2018-01-15T14:07:57Z,61.18,85.76,31.81,13.64
2018-01-15T14:12:57Z,60.6,85.5,32.73,13.65
2018-01-15T14:17:57Z,60.95,85.57,32.99,13.66
2018-01-15T14:22:57Z,61.08,85.62,32.9,13.67
2018-01-15T14:27:57Z,61.33,85.88,32.87,13.68
2018-01-15T14:32:57Z,62.28,86.26,32.91,13.69
2018-01-15T14:37:57Z,61.39,86.27,32.91,13.69
2018-01-15T14:42:57Z,61.62,86.11,33.14,13.71
2018-01-15T14:47:57Z,61.65,86.26,50.7,13.72
2018-01-15T14:52:57Z,61.13,85.87,57.15,13.73
2018-01-15T14:57:57Z,61.39,85.75,53.61,13.73
2018-01-15T15:02:57Z,62.09,86.45,61.03,13.74
2018-01-15T15:07:57Z,61.98,86.46,68.28,13.75
2018-01-15T15:12:57Z,61.72,86.48,62.53,13.76
2018-01-15T15:17:57Z,62.12,86.81,65.87,13.77
2018-01-15T15:22:57Z,61.6,86.4,49.61,13.78
2018-01-15T15:27:57Z,61.77,86.47,46.51,13.79
2018-01-15T15:32:57Z,61.61,86.45,45.98,13.79
2018-01-15T15:37:57Z,61.64,86.22,45.9,13.81
2018-01-15T15:42:57Z,61.66,86.25,45.36,13.81
2018-01-15T15:47:57Z,62.63,86.79,45.21,13.82
2018-01-15T15:52:57Z,62.36,86.63,45.76,13.83
2018-01-15T15:57:57Z,62.62,87.28,45.45,13.83
2018-01-15T16:02:57Z,63.07,87.39,46.09,13.85
2018-01-15T16:07:57Z,62.08,87.2,45.57,13.85
2018-01-15T16:12:57Z,62.75,87.4,45.61,13.87
2018-01-15T16:17:57Z,62.78,87.42,45.62,13.87
2018-01-15T16:22:57Z,62.71,87.21,46.32,13.88
2018-01-15T16:27:57Z,62.6,87.08,62.25,13.88
2018-01-15T16:32:57Z,63.18,87.13,62.06,13.9
2018-01-15T16:37:57Z,63.25,87.42,47.85,13.91
2018-01-15T16:42:57Z,63.01,87.79,51.2,13.91
2018-01-15T16:47:57Z,63.3,87.75,51.73,13.92
2018-01-15T16:52:57Z,62.79,87.68,69.61,13.93
2018-01-15T16:57:57Z,62.84,87.36,49.23,13.94
2018-01-15T17:02:57Z,63.58,87.7,49.82,13.94
2018-01-15T17:07:57Z,63.13,87.63,51.46,13.96
2018-01-15T17:12:57Z,62.78,87.38,56.49,13.96
2018-01-15T17:17:57Z,63.21,87.3,54.12,13.97
2018-01-15T17:22:57Z,63.48,88.05,57.11,13.97
2018-01-15T17:27:57Z,63.6,87.92,47.51,13.98
2018-01-15T17:32:57Z,64.49,88.52,47.64,13.99
2018-01-15T17:37:57Z,64.26,88.8,47.57,14.0
2018-01-15T17:42:57Z,64.28,88.48,47.82,14.0
2018-01-15T17:47:57Z,65.89,89.81,47.91,14.01
2018-01-15T17:52:57Z,65.84,90.06,48.98,14.02
2018-01-15T17:57:57Z,65.22,89.83,49.52,14.03
2018-01-15T18:02:57Z,65.49,89.72,51.25,14.03
2018-01-15T18:07:57Z,62.18,88.06,53.18,14.05
2018-01-15T18:12:57Z,60.6,85.95,46.28,14.05
2018-01-15T18:17:57Z,60.19,85.05,45.06,14.06
2018-01-15T18:22:57Z,60.15,84.9,45.56,14.06
2018-01-15T18:27:57Z,62.42,85.97,45.83,14.07
2018-01-15T18:32:57Z,62.37,86.49,45.71,14.08
2018-01-15T18:37:57Z,62.39,86.71,46.02,14.09
2018-01-15T18:42:57Z,63.1,87.02,48.36,14.09
2018-01-15T18:47:57Z,62.34,86.96,56.54,14.1
2018-01-15T18:52:57Z,62.92,87.37,43.65,14.11
2018-01-15T18:57:57Z,62.87,87.06,43.73,14.12
2018-01-15T19:02:57Z,63.96,87.66,43.82,14.13
2018-01-15T19:07:57Z,67.56,90.46,43.45,14.13
2018-01-15T19:12:57Z,63.58,87.66,43.59,14.14
2018-01-15T19:17:57Z,63.9,87.85,43.91,14.15
2018-01-15T19:22:57Z,63.97,87.9,42.35,14.16
2018-01-15T19:27:57Z,63.93,88.38,42.04,14.15
2018-01-15T19:32:57Z,64.9,88.47,42.08,14.17
2018-01-15T19:37:57Z,64.06,88.08,42.02,14.18
2018-01-15T19:42:57Z,64.08,88.3,38.91,14.18
2018-01-15T19:47:57Z,64.66,88.43,38.45,14.19
2018-01-15T19:52:57Z,64.22,88.7,37.62,14.2
2018-01-15T19:57:57Z,65.19,88.68,37.4,14.2
2018-01-15T20:02:57Z,65.32,89.29,37.25,14.21
2018-01-15T20:07:57Z,66.58,89.94,37.06,14.21
2018-01-15T20:12:57Z,66.82,90.31,36.85,14.23
2018-01-15T20:17:57Z,67.99,89.67,36.56,14.23
2018-01-15T20:22:57Z,68.02,89.88,36.39,14.24
2018-01-15T20:27:57Z,67.84,90.01,36.36,14.24
2018-01-15T20:32:57Z,68.2,90.1,36.33,14.24
2018-01-15T20:37:57Z,67.98,90.32,36.27,14.26
2018-01-15T20:42:57Z,68.11,90.37,36.1,14.27
2018-01-15T20:47:57Z,67.95,90.34,36.04,14.27
2018-01-15T20:52:57Z,68.31,90.47,35.94,14.28
2018-01-15T20:57:57Z,68.26,90.7,35.86,14.28
2018-01-15T21:02:57Z,68.79,88.85,35.87,14.29
2018-01-15T21:07:57Z,68.61,88.99,35.7,14.3
2018-01-15T21:12:57Z,68.6,89.88,35.59,14.3
2018-01-15T21:17:57Z,68.36,90.51,33.39,14.31
2018-01-15T21:22:57Z,68.72,89.71,33.14,14.32
2018-01-15T21:27:57Z,68.08,88.38,33.0,14.33
2018-01-15T21:32:57Z,67.49,90.67,32.93,14.32
2018-01-15T21:37:57Z,67.61,90.23,32.84,14.34
2018-01-15T21:42:57Z,67.24,89.71,32.75,14.35
2018-01-15T21:47:57Z,67.58,87.98,32.69,14.35
2018-01-15T21:52:57Z,67.5,90.58,32.66,14.36
2018-01-15T21:57:57Z,67.27,90.16,32.63,14.36
