timestamp,运行时间,平均速度,油压,冷却剂温度,电池电压,总网有功电能,总有功功率,总无功功率,总视在功率,运行
2018-02-25T04:40:07Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T04:45:07Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T04:50:07Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T04:55:07Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:00:07Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:05:07Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:10:07Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:15:07Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:20:07Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:25:07Z,5994.95,0.0,0.0,550.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:30:07Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:35:07Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:40:07Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:45:07Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:50:07Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T05:55:07Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:00:07Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:05:07Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:10:07Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:15:07Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:20:07Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:25:07Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:30:07Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:35:07Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:40:07Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:45:07Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:50:07Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T06:55:07Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:00:07Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:05:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:10:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:15:07Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:20:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:25:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:30:07Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:35:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:40:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:45:07Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:50:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T07:55:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:00:07Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:05:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:10:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:15:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:20:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:25:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:30:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:35:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:40:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:45:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:50:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T08:55:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:00:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:05:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:10:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:15:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:20:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:25:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:30:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:35:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:40:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:45:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:50:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T09:55:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:00:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:05:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:10:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:15:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:20:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:25:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:30:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:35:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:40:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:45:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:50:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T10:55:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:00:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:05:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:10:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:15:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:20:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:25:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:30:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:35:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:40:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:45:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:50:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T11:55:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:00:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:05:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:10:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:15:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:20:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:25:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:30:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:35:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:40:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:45:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:50:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T12:55:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:00:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:05:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:10:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:15:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:20:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:25:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:30:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:35:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:40:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:45:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:50:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T13:55:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:00:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:05:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:10:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:15:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:20:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:25:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:30:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:35:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:40:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:45:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:50:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T14:55:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:00:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:05:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:10:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:15:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:20:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:25:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:30:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:35:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:40:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:45:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:50:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T15:55:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:00:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:05:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:10:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:15:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:20:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:25:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:30:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:35:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:40:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:45:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:50:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T16:55:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:00:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:05:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:10:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:15:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:20:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:25:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:30:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:35:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:40:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:45:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:50:08Z,5994.95,0.0,0.0,540.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T17:55:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:00:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:05:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:10:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:15:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:20:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:25:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:30:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:35:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:40:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:45:08Z,5994.95,0.0,0.0,460.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:50:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T18:55:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:00:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:05:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:10:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:15:08Z,5994.95,0.0,0.0,430.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:20:08Z,5994.95,0.0,0.0,440.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:25:08Z,5994.95,0.0,0.0,450.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:30:08Z,5994.95,0.0,0.0,470.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:35:08Z,5994.95,0.0,0.0,480.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:40:08Z,5994.95,0.0,0.0,490.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:45:08Z,5994.95,0.0,0.0,500.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:50:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T19:55:08Z,5994.95,0.0,0.0,510.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T20:00:08Z,5994.95,0.0,0.0,520.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T20:05:08Z,5994.95,0.0,0.0,530.0,273.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T20:10:08Z,5995.0,909.0,476.0,500.0,271.0,7516582.0,0.0,0.0,0.0,0.0
2018-02-25T20:15:08Z,5995.05,1501.0,528.0,610.0,271.0,7516586.0,237.0,101.0,260.0,1.0
2018-02-25T20:20:08Z,5995.15,1496.0,480.0,860.0,271.0,7516634.0,932.0,392.0,1026.0,1.0
2018-02-25T20:25:08Z,5995.25,1500.0,460.0,900.0,271.0,7516736.0,1398.0,578.0,1525.0,1.0
2018-02-25T20:30:08Z,5995.3,1497.0,460.0,880.0,272.0,7516853.0,1391.0,596.0,1526.0,1.0
2018-02-25T20:35:08Z,5995.4,1501.0,440.0,870.0,272.0,7516968.0,1393.0,594.0,1520.0,1.0
2018-02-25T20:40:08Z,5995.5,1501.0,452.0,870.0,272.0,7517084.0,1401.0,596.0,1532.0,1.0
2018-02-25T20:45:08Z,5995.55,1500.0,452.0,870.0,271.0,7517201.0,1382.0,623.0,1532.0,1.0
2018-02-25T20:50:08Z,5995.65,1499.0,452.0,870.0,272.0,7517317.0,1399.0,604.0,1525.0,1.0
2018-02-25T20:55:08Z,5995.75,1497.0,443.0,870.0,272.0,7517434.0,1375.0,576.0,1509.0,1.0
2018-02-25T21:00:08Z,5995.8,1503.0,463.0,870.0,272.0,7517549.0,1409.0,597.0,1535.0,1.0
2018-02-25T21:05:08Z,5995.9,1500.0,448.0,870.0,271.0,7517667.0,1392.0,610.0,1533.0,1.0
2018-02-25T21:10:08Z,5996.0,1504.0,443.0,870.0,271.0,7517782.0,1409.0,597.0,1527.0,1.0
2018-02-25T21:15:08Z,5996.05,1502.0,443.0,870.0,272.0,7517897.0,1397.0,621.0,1541.0,1.0
2018-02-25T21:20:09Z,5996.15,1501.0,456.0,870.0,272.0,7518014.0,1408.0,568.0,1533.0,1.0
2018-02-25T21:25:08Z,5996.25,1501.0,443.0,870.0,272.0,7518130.0,1381.0,583.0,1518.0,1.0
2018-02-25T21:30:08Z,5996.3,1498.0,448.0,870.0,272.0,7518246.0,1385.0,613.0,1525.0,1.0
2018-02-25T21:35:08Z,5996.4,1502.0,452.0,860.0,272.0,7518362.0,1404.0,588.0,1537.0,1.0
2018-02-25T21:40:09Z,5996.5,1502.0,448.0,870.0,272.0,7518478.0,1385.0,608.0,1526.0,1.0
2018-02-25T21:45:08Z,5996.55,1499.0,448.0,870.0,272.0,7518594.0,1405.0,585.0,1535.0,1.0
2018-02-25T21:50:09Z,5996.65,1500.0,456.0,870.0,271.0,7518709.0,1402.0,589.0,1524.0,1.0
2018-02-25T21:55:09Z,5996.75,1502.0,443.0,870.0,271.0,7518826.0,1392.0,612.0,1539.0,1.0
2018-02-25T22:00:08Z,5996.8,1495.0,443.0,860.0,271.0,7518941.0,1409.0,599.0,1527.0,1.0
2018-02-25T22:05:08Z,5996.9,1497.0,452.0,860.0,272.0,7519059.0,1390.0,613.0,1530.0,1.0
2018-02-25T22:10:08Z,5997.0,1500.0,448.0,870.0,271.0,7519175.0,1387.0,570.0,1516.0,1.0
2018-02-25T22:15:09Z,5997.05,1501.0,448.0,870.0,271.0,7519291.0,1375.0,584.0,1524.0,1.0
2018-02-25T22:20:08Z,5997.15,1499.0,463.0,810.0,272.0,7519366.0,203.0,99.0,229.0,1.0
2018-02-25T22:25:09Z,5997.2,0.0,0.0,810.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:30:09Z,5997.25,0.0,0.0,810.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:35:09Z,5997.25,0.0,0.0,830.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:40:09Z,5997.25,0.0,0.0,840.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:45:09Z,5997.25,0.0,0.0,840.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:50:09Z,5997.25,0.0,0.0,830.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T22:55:09Z,5997.25,0.0,0.0,820.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:00:09Z,5997.25,0.0,0.0,820.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:05:09Z,5997.25,0.0,0.0,810.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:10:09Z,5997.25,0.0,0.0,800.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:15:09Z,5997.25,0.0,0.0,780.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:20:08Z,5997.25,0.0,0.0,770.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:25:09Z,5997.25,0.0,0.0,770.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:30:09Z,5997.25,0.0,0.0,760.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:35:09Z,5997.25,0.0,0.0,750.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:40:09Z,5997.25,0.0,0.0,740.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:45:09Z,5997.25,0.0,0.0,730.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:50:09Z,5997.25,0.0,0.0,720.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-25T23:55:09Z,5997.25,0.0,0.0,720.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:00:09Z,5997.25,0.0,0.0,710.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:05:09Z,5997.25,0.0,0.0,710.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:10:09Z,5997.25,0.0,0.0,700.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:15:09Z,5997.25,0.0,0.0,700.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:20:09Z,5997.25,0.0,0.0,690.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:25:09Z,5997.25,0.0,0.0,680.0,273.0,7519367.0,0.0,0.0,0.0,0.0
2018-02-26T00:30:09Z,5997.25,0.0,0.0,680.0,273.0,7519367.0,0.0,0.0,0.0,0.0
